"","CellID","CompID","BaseID","CompYield_Mean","CompYield_SD","CompYield_CV","CompYield_Max","CompYield_Min","CompCropFailureProb","CompMinPropSOSDBase","BaseYield_Mean","BaseYield_SD","BaseYield_CV","BaseYield_Max","BaseYield_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaseyield","MinProp_BaseSOSDComp_Divdbaseyield","Riskiness_Comp","RiceArea"
"17",17,1,1,7257.16356682055,1207.51430195941,0.166389291193617,8712.2998046875,2190.69995117188,0,-195.399899956321,2557.84546268348,960.511088802654,0.375515684123843,6789.5,1995.30004882812,0,-4832.29327847844,4699.31810413707,247.003213156759,-0.209126392930226,0,-0.0763923789795041,-1.88920454694273,1,1
"18",18,1,1,7195.26672733191,1174.40779637757,0.163219494270652,8682.900390625,2165.80004882812,0,-188.400022274224,2561.99697783499,966.244538743652,0.37714507359028,6766.2998046875,1977.40002441406,0,-4768.9033659145,4633.26974949692,208.163257633914,-0.213925579319628,0,-0.0735363952042718,-1.86140085533764,1,1
"19",19,1,1,7275.27579752604,1185.67776398872,0.162973582993501,8819.2001953125,2240.30004882812,0,-359.700070201357,2429.94545306581,863.234553764046,0.355248531474202,6676.39990234375,1880.59997558594,0,-4952.01939313475,4845.33034446023,322.443210224675,-0.192274948480701,0,-0.14802804307707,-2.03791380867702,1,1
"20",20,1,1,7202.63634883996,1206.74245707598,0.167541772016622,8799.2001953125,2177.10009765625,0,-316.900142298414,2440.02726606889,827.619611514806,0.339184575116727,6684.89990234375,1860.19995117188,0,-4845.36873634543,4762.60908277107,379.122845561171,-0.171642803100105,0,-0.129875656188453,-1.98578466877207,1,1
"21",21,1,1,7176.43937914299,1340.42284003012,0.186781044082365,8680.5,2178.69995117188,0,-335.299924869247,2399.77574573864,821.408437505286,0.342285498536223,6812.5,1843.40002441406,0,-4867.55937522796,4776.66363340436,519.014402524838,-0.155504454453859,0,-0.139721357491278,-2.02833926622996,1,1
"22",22,1,1,7090.86668442235,1220.94377043815,0.172185407620255,8652,2291.5,0,-422.30004665071,3177.20910274621,1693.81980153292,0.533115620268388,7102.5,1869.19995117188,0,-4401.45835481988,3913.65758167614,-472.87603109477,-0.360930212648134,0,-0.132915408773598,-1.38532221597108,1,1
"23",23,1,1,7068.41520552202,1267.68876617704,0.179345543423467,8655.400390625,1942.40002441406,0,-66.999995342963,3176.30304140033,1685.7346353938,0.530722230663046,7101.10009765625,1875.40002441406,0,-4354.92089031947,3892.11216412169,-418.045869216758,-0.351376687239579,0,-0.0210937037397492,-1.37106593217237,1,1
"24",24,1,1,7074.17275168679,1286.67716783199,0.181883764080428,8737,1792.90002441406,0,81.000001237051,3156.46366373698,1620.90512775125,0.513519336963391,7136.2001953125,1873.90002441406,0,-4360.02917539488,3917.70908794981,-334.227959919256,-0.331635572882963,0,0.0256616295532305,-1.3813018744632,0,1
"25",25,1,1,7047.67876642401,1268.27686786667,0.179956679340848,8721.2998046875,1786.59997558594,0,82.0000007113514,3175.22726162997,1594.28433575272,0.50210085905294,7191.60009765625,1868.59997558594,0,-4331.24781651724,3872.45150479403,-326.007467886059,-0.322144179712093,0,0.0258249233691882,-1.36407490224616,0,1
"26",26,1,1,7013.46665630919,1260.39280650861,0.179710386927524,8567.900390625,1737.80004882812,0,47.0000036960156,3185.74243533972,1596.92798817819,0.501273414467952,7306.7998046875,1784.80004882812,0,-4277.97386395327,3827.72422096946,-336.535181669585,-0.321563027540429,0,0.0147532340262792,-1.34284988531945,0,1
"27",27,1,1,6946.64245235559,1231.62481195547,0.177297855820667,8635.400390625,1685.19995117188,0,170.900029940883,3186.78484922467,1594.85717967026,0.50045963412255,7292.89990234375,1856.09997558594,0,-4227.54782891929,3759.85760313092,-363.232367714798,-0.323161778301883,0,0.0536277276398066,-1.32658714941105,0,1
"28",28,1,1,7048.83939985795,1159.18506289644,0.164450485695532,8499,2168.5,0,-318.09997412684,3232.93938654119,1606.52575818233,0.496924181402947,7280.2001953125,1850.40002441406,0,-4321.98695822656,3815.90001331676,-447.340695285886,-0.332473695707415,0,-0.0983934234743461,-1.33685987934667,1,1
"29",29,1,1,7082.98783735795,798.484519747141,0.112732724957634,8449.2001953125,5540.7001953125,0,-3636.00012173609,3254.58486845999,1626.61114712661,0.499790668508913,7259.10009765625,1852.30004882812,0,-4427.88256392463,3828.40296889796,-828.126627379469,-0.387057943551279,0,-1.1171932116358,-1.36050609920639,1,1
"30",30,1,1,7067.45454545455,997.974083449703,0.141207004166946,8511.400390625,3235.5,0,-1399.40001866628,2970.84244051847,1356.7803716637,0.456698865331585,6863.7001953125,1836.09997558594,0,-4473.57078306632,4096.61210493608,-358.806288213999,-0.315491861164639,0,-0.471044845590012,-1.50582566145298,1,1
"31",31,1,1,7024.79700816761,1179.09418997843,0.167847439379033,8466.7001953125,1740.5,0,76.8000521169825,2829.88487289891,1215.23702116737,0.429429844586749,6860,1817.30004882812,0,-4460.28464050628,4194.9121352687,-36.1428311889417,-0.261582405207715,0,0.0271389316408159,-1.57613642986727,0,1
"32",32,1,1,6900.92120546283,1329.79654587429,0.192698410296529,8287.7998046875,1672.59997558594,0,174.900026966154,2681.4424050071,1091.0682111539,0.406896008326163,6858.89990234375,1847.5,0,-4398.21035685624,4219.47880045573,238.728334720398,-0.214197598029634,0,0.0652260986995509,-1.64024047230826,0,1
"33",33,1,1,7046.03639174953,1140.6027372997,0.161878632735318,8479.900390625,1877.80004882812,0,-50.6000946972426,2514.030291933,894.585102873158,0.355837042116674,6785,1827.19995117188,0,-4626.48713774705,4532.00609981652,246.017634426546,-0.193958409381356,0,-0.0201270823424872,-1.84026706145605,1,1
"34",34,1,1,7246.02425130208,816.937302999112,0.112742833127051,8723.7998046875,4859.7998046875,0,-2860.59984751965,2484.92423872514,870.322932012856,0.350241234098696,6778.7998046875,1999.19995117188,0,-4861.31002131293,4761.10001257694,-53.3856290137442,-0.237498400971645,0,-1.15118191651076,-1.95632122120832,1,1
"35",35,1,1,7386.22725793087,791.831070532903,0.107203724294116,8736.599609375,5772,0,-3908.49999661204,2450.18181078362,846.258504955836,0.3453860041044,6665.10009765625,1863.5,0,-5041.80644390472,4936.04544714725,-54.4274344229335,-0.238182279810284,0,-1.59518774460334,-2.05772748035063,1,1
"36",36,1,1,7359.00605172822,911.83264110238,0.123907037810934,8960.7998046875,4755.7998046875,0,-2905.09984748089,2429.48181522254,870.799093182216,0.358429969603395,6891.2001953125,1850.69995117188,0,-5018.89688733889,4929.52423650568,41.033547920164,-0.234522931792461,0,-1.1957693320766,-2.06583019304434,1,1
"37",37,1,1,7323.16969992898,1224.84189487439,0.167255702798512,8873.099609375,2078.89990234375,0,-241.199947876453,2398.30302290483,818.72386255862,0.341376320981733,6809.7998046875,1837.69995117188,0,-5014.29064214357,4924.86667702415,406.118032315766,-0.174120618183222,0,-0.100571089463212,-2.09076609346481,1,1
"38",38,1,1,6999.68181078362,1219.1673720497,0.174174684650875,8499.2998046875,2161.30004882812,0,-249.600096319889,3434.70305101799,1860.46354776117,0.541666490560155,7172.5,1911.69995117188,0,-4162.11426170732,3564.97875976562,-641.296175711467,-0.367491805909279,0,-0.072670065683236,-1.21178285280695,1,1
"39",39,1,1,6991.28478633996,1249.44615686659,0.17871481352152,8518.599609375,1922.5,0,-10.8000445841646,3452.99697783499,1857.64331805136,0.537980001133999,7174.2998046875,1911.69995117188,0,-4131.5428492946,3538.28780850497,-608.197161184775,-0.359265187612479,0,-0.00312773067960696,-1.19650925726702,1,1
"40",40,1,1,6962.83329634233,1234.95553984057,0.177363938971412,8503.099609375,1978.69995117188,0,-69.7999249470803,3457.43636807528,1818.42834632722,0.525947017598915,7159.7998046875,1908.90002441406,0,-4095.86192575591,3505.39692826705,-583.472806486645,-0.348583078627503,0,-0.0201883469473473,-1.18465287273993,1,1
"41",41,1,1,6930.16969622988,1239.19574013248,0.178811745519972,8637.7998046875,1742.09997558594,0,172.300053896509,3467.44544566761,1788.9685421133,0.51593271477379,7187.10009765625,1914.40002441406,0,-4062.82002796043,3462.72425056226,-549.772801980825,-0.337120969253817,0,0.0496907757011112,-1.17170409502382,0,1
"42",42,1,1,6894.45151959044,1220.20828209217,0.176984097810388,8414,1727.69995117188,0,187.800049144989,3520.27574573864,1829.79045740239,0.519786116078374,7166.2998046875,1915.5,0,-4028.80001460242,3374.1757738518,-609.582175310215,-0.342802018267986,0,0.0533481075658135,-1.14445580562243,0,1
"43",43,1,1,6860.56964666193,1183.56673583945,0.172517268506315,8288.7998046875,1796,0,115.599980437413,3499.72123209635,1810.82564897392,0.517419968301081,7311.10009765625,1911.59997558594,0,-4046.6599562406,3360.84841456558,-627.258913134468,-0.344902699794767,0,0.033031196707107,-1.15628065433561,0,1
"44",44,1,1,7021.46064157197,748.154818203124,0.106552590179531,8381.400390625,5573.60009765625,0,-3531.53034453347,3489.93029415246,1817.44760793356,0.520769028246431,7289.10009765625,1908.59997558594,0,-4310.72226327845,3531.53034741951,-1069.29278973043,-0.4142164380669,0,-1.01192002328835,-1.23518864273629,1,1
"45",45,1,1,7062.1152195786,721.622879244444,0.102182257979006,8378,5619.5,0,-3725.91824330221,3336.19697339607,1697.41301649085,0.50878681025928,7021,1793.69995117188,0,-4411.1191167812,3725.91824618253,-975.790137246407,-0.406604552280274,0,-1.11681602525687,-1.32219984370135,1,1
"46",46,1,1,7102.39392459754,685.185513386206,0.0964724740222054,8291.2998046875,5657.89990234375,0,-3781.59985268412,3236.86972508286,1577.35353325731,0.487308315510576,7014.2998046875,1876.30004882812,0,-4480.31303233104,3865.52419951468,-892.168019871104,-0.390835841488371,0,-1.16828917252372,-1.38414993894027,1,1
"47",47,1,1,7081.59087949811,683.587734229999,0.0965302494682448,8297.900390625,5668.5,0,-3788.5499254258,2971.93938654119,1427.59086994244,0.480356657476753,7010.60009765625,1861.30004882812,0,-4529.65999328318,4109.65149295691,-744.003135712441,-0.383826408008509,0,-1.274773618393,-1.52414279167211,1,1
"48",48,1,1,7117.17881451231,690.287640302353,0.0969889415866325,8421.5,5720.10009765625,0,-3868.80008382201,2825.4726969401,1263.58753035564,0.447212790880642,6873.2998046875,1841,0,-4607.27204128831,4291.70611757221,-573.299890053286,-0.35022384929401,0,-1.36925764245105,-1.63061991229922,1,1
"49",49,1,1,7168.99699633049,691.171119409679,0.0964111325145569,8375,5798.7998046875,0,-3961.79996127777,2724.56665778883,1202.27566172282,0.441272250868162,6865.89990234375,1822.5,0,-4709.15003040901,4444.43033854167,-511.10454231314,-0.344861118353605,0,-1.45410278363057,-1.72840331028304,1,1
"50",50,1,1,7180.99696673769,706.874135726765,0.0984367684600063,8562.7998046875,5790.2001953125,0,-3932.60021544488,2655.01515521425,1155.35554817455,0.435159681068305,6862.2998046875,1857.59997558594,0,-4747.12759080497,4525.98181152344,-448.481412447785,-0.336722912608299,0,-1.48119689928005,-1.78798511996512,1,1
"51",51,1,1,7221.0302734375,703.332898012285,0.0974006300180583,8826.2998046875,5718.2001953125,0,-3867.40014410608,2571.4999815045,1034.44927539873,0.402274657919115,6784.2998046875,1850.80004882812,0,-4795.21998982277,4649.530291933,-331.116377386447,-0.304874027901056,0,-1.50394717943704,-1.86475598845513,1,1
"52",52,1,1,7158.12425278172,1027.0205579675,0.143476212719887,9041,3377.19995117188,0,-1352.29992015287,2522.52122543797,912.622418878048,0.361789787802318,6766.10009765625,2024.90002441406,0,-4727.17096782598,4635.60302734375,114.398139089448,-0.21831357508243,0,-0.536090601147698,-1.87398659728036,1,1
"53",53,1,1,6902.8818507339,1235.64331626271,0.179003978770308,8452.7998046875,1925.5,0,-96.4000231139611,3568.74850186435,1846.58167833136,0.517431160354025,7239.89990234375,1829.09997558594,0,-3994.657890091,3334.13334886956,-610.938362068645,-0.338427181583718,0,-0.0270122770107226,-1.1193441869059,1,1
"54",54,1,1,6826.49094090317,1200.06355604179,0.175795085122169,8436.400390625,1906.09997558594,0,-80.4999975040789,3626.36364746094,1868.74973559939,0.515323314832981,7223.60009765625,1825.59997558594,0,-3958.18948322957,3200.12729344223,-668.686179557601,-0.339528229710812,0,-0.0221985452453017,-1.09150373984169,1,1
"55",55,1,1,6843.89695785985,1225.94892031462,0.179130242296633,8629.900390625,1670,0,158.699956385086,3617.90605394768,1876.1076624003,0.518561741080364,7207.10009765625,1828.69995117188,0,-3984.50523643148,3225.99090391217,-650.158742085677,-0.339431498783731,0,0.0438651402271543,-1.10132910501747,0,1
"56",56,1,1,6831.5576245857,1168.34678850484,0.171022020556505,8396.599609375,2090.30004882812,0,-178.800044215446,3634.86971028646,1873.15554180785,0.515329486640727,7188.7001953125,1911.5,0,-3977.98951640626,3196.68791429924,-704.808753303006,-0.344307466084222,0,-0.0491902209615528,-1.09439672765953,1,1
"57",57,1,1,6981.3818211411,749.606352118494,0.107372203859203,8293.2001953125,5612.2001953125,0,-3258.3545509605,3723.02726976799,1860.53879176178,0.49973815847922,7165.89990234375,1915,0,-4216.80000008469,3258.35455137311,-1110.93243964328,-0.392365954620017,0,-0.875189547339402,-1.13262667569649,1,1
"58",58,1,1,6964.83941465436,693.638779519114,0.0995914964040182,8182.2001953125,5593.5,0,-3251.4484880998,3713.39092462713,1889.4327505397,0.508816009111516,7146,1915.90002441406,0,-4269.82778553743,3251.44849002723,-1195.79397102059,-0.409224512707498,0,-0.875600914123061,-1.14984602273357,1,1
"59",59,1,1,7071.8848100142,694.255241183236,0.0981711749886155,8433.7998046875,5629.7001953125,0,-3515.52724289919,3556.35756613991,1776.06766942169,0.499406383185885,7108.2998046875,1905.59997558594,0,-4389.94445850156,3515.52724387429,-1081.81242823846,-0.40123520819727,0,-0.988519061291961,-1.2343934424081,1,1
"60",60,1,1,7108.70001775568,692.005900226217,0.0973463359682876,8296.5,5665.7001953125,0,-3722.98182252161,3385.71819513494,1640.26930439841,0.48446716763237,7113.7998046875,1896,0,-4460.96110034274,3722.98182262074,-948.263404172189,-0.387120831664082,0,-1.09961361458591,-1.31758192597153,1,1
"61",61,1,1,7146.9697709517,709.512304234165,0.0992745634825436,8375.400390625,5713.2001953125,0,-3882.92736400769,3264.04240278764,1524.884944957,0.467176818430631,7107.5,1806.59997558594,0,-4469.9334554549,3882.92736816406,-815.372640722836,-0.367902254948087,0,-1.18960689992615,-1.3694471161396,1,1
"62",62,1,1,7077.00301846591,652.438164889439,0.0921913079854626,8400.2998046875,5858.7998046875,0,-3958.99975323024,3075.18183297822,1450.50047344903,0.471679579364668,7025.60009765625,1899.80004882812,0,-4470.20994954457,4001.82118548769,-798.062308559596,-0.379488271379205,0,-1.28740346693453,-1.45364085518654,1,1
"63",63,1,1,7105.30604876894,695.409242185898,0.097871821060598,8356.7001953125,5397.5,0,-3511.30004868897,2988.69391424006,1418.88740558167,0.474751662865568,7022.2998046875,1886.19995117188,0,-4520.01304921169,4116.61213452888,-723.478163395772,-0.37687984180497,0,-1.17486104279829,-1.51237068060916,1,1
"64",64,1,1,7209.16665187027,671.288205579383,0.0931159228237888,8341.900390625,5974.7998046875,0,-4089.39981900323,2896.5575801965,1401.44729646474,0.483832017028181,7008.5,1862.90002441406,0,-4683.74444463009,4312.60907167377,-730.159090885356,-0.390716094204393,0,-1.41181374986711,-1.61700374149384,1,1
"65",65,1,1,7222.35758463542,655.078867106642,0.0907015277809331,8377.2998046875,5978.7001953125,0,-4122.85015824368,2838.66966293797,1337.98669730418,0.471342866967967,7000.5,1851.69995117188,0,-4757.90006837433,4383.68792169744,-682.907830197535,-0.380641339187034,0,-1.45238814225978,-1.67610205952953,1,1
"66",66,1,1,7051.60000147964,1059.97660609044,0.150317177075845,8394.2001953125,2120.19995117188,0,-274.199948998543,2753.37880267519,1251.74933615768,0.454623001724817,6873.5,1846,0,-4586.62222620888,4298.22119880445,-191.772730067234,-0.304305824648972,0,-0.0995867145966728,-1.66581591379744,1,1
"67",67,1,1,7239.30307469223,1006.70859739228,0.139061534930292,8784.2001953125,3277,0,-1368.99999407744,2716.01211455374,1236.37147651379,0.455215744395504,6862.10009765625,1908,0,-4768.15521553046,4523.29096013849,-229.662879121506,-0.316154209465212,0,-0.504047823182253,-1.75557214563967,1,1
"68",68,1,1,6881.87271395597,1237.66419787987,0.179844099029901,8395.599609375,1898.19995117188,0,27.2000784230467,3806.32728160511,1957.41529169955,0.514253017904995,7238.7998046875,1925.40002441406,0,-3934.47221069552,3075.54543235085,-719.751093819677,-0.334408918875094,0,0.00714601672706833,-1.03366629288808,0,1
"69",69,1,1,6868.0576060902,1226.3294609314,0.178555500152468,8384.2001953125,1752.90002441406,0,174.299926802932,3774.56362452652,1914.09779650864,0.50710439322605,7221.5,1927.19995117188,0,-3954.37783312897,3093.49398156368,-687.768335577239,-0.328548893073582,0,0.0461775039822772,-1.0476384097579,0,1
"70",70,1,1,6883.65453361742,1209.11596659108,0.175650297481689,8389.400390625,1670.5,0,257.500005269018,3783.56666518703,1912.63436054446,0.505510945041038,7202.10009765625,1928,0,-4024.61108639595,3100.0878684304,-703.518393953386,-0.329860647559349,0,0.0680574780506185,-1.06370825269892,0,1
"71",71,1,1,6987.08482776989,862.647958623702,0.12346321533054,8399.2998046875,4598.2001953125,0,-2674.20019511889,3804.24545750473,1934.85460718284,0.508604039564772,7188.89990234375,1924,0,-4227.93529662806,3182.83937026515,-1072.20664855914,-0.385140824234232,0,-0.702951537957002,-1.11137289742635,1,1
"72",72,1,1,6993.19398082386,706.261946092889,0.100992757819895,8396.7001953125,5573.10009765625,0,-3137.54853112616,3855.64544492779,1967.51040487542,0.510293395224848,7172.60009765625,1924.09997558594,0,-4337.56479270108,3137.54853589607,-1261.24845878253,-0.409300637404953,0,-0.813754422169107,-1.12499057671583,1,1
"73",73,1,1,6993.04549893466,722.719132776886,0.103348266915607,8442.2001953125,5457.7998046875,0,-3214.51822543797,3778.52726606889,1898.71077259217,0.502500217384312,7153.7998046875,1841.40002441406,0,-4280.50003957319,3214.51823286577,-1175.99163981528,-0.399151950468705,0,-0.850733102895483,-1.13284878953025,1,1
"74",74,1,1,6978.62726384943,652.052313936026,0.0934356126617876,8331,5658.60009765625,0,-3288.6333208684,3689.99393717448,1793.2665355881,0.485980889432369,7142,1827.5,0,-4305.42940902617,3288.63332667495,-1141.21422165208,-0.392545276770582,0,-0.891230006569222,-1.16678495475333,1,1
"75",75,1,1,7038.54853219697,706.267695265562,0.100342803922546,8291.2001953125,5695.89990234375,0,-3523.69397969251,3514.85454767401,1658.21109029745,0.471772321672541,7162.89990234375,1855,0,-4330.18827349019,3523.69398452296,-951.943395031891,-0.371429517749995,0,-1.00251487846755,-1.23196798466546,1,1
"76",76,1,1,7057.38483960701,679.337627282531,0.0962591161913115,8384.099609375,5707.89990234375,0,-3659.59088734031,3397.7939490116,1601.90823227408,0.471455378493468,7083,1907.09997558594,0,-4414.14444721596,3659.59089059541,-922.570604991549,-0.375196262302157,0,-1.07704909192768,-1.29912069815181,1,1
"77",77,1,1,7057.71521366004,660.441110369501,0.0935771833200683,8309.400390625,5829.2001953125,0,-3772.81522562565,3284.89998742306,1557.5867153164,0.474165643179383,7095,1868.40002441406,0,-4471.70005915508,3772.81522623698,-897.145604946902,-0.380588459859315,0,-1.14853275292115,-1.36128956019238,1,1
"78",78,1,1,7108.9121389678,659.193887598933,0.0927278147081792,8305.2998046875,5914.10009765625,0,-3871.61215167337,3237.29998224432,1526.97442627292,0.471681473650249,7086.39990234375,1830.69995117188,0,-4508.32108918003,3871.61215672348,-867.780538673991,-0.378953658942069,0,-1.19593864421218,-1.39261764862907,1,1
"79",79,1,1,7104.18486624053,692.313910798597,0.0974515618376585,8507.7001953125,5665.2998046875,0,-3842.1998279223,3156.62423428622,1497.166852868,0.474293657321091,7079.2998046875,1823.09997558594,0,-4513.44999853683,3947.56063195431,-804.852942069402,-0.376842095483432,0,-1.21718631764579,-1.42983442549582,1,1
"80",80,1,1,7104.26666074811,664.708433342645,0.0935646795207218,8288.400390625,5865.7001953125,0,-3958.96679152278,3038.06665778883,1450.54758431039,0.477457458213288,7002.10009765625,1894.40002441406,0,-4534.93042102329,4066.20000295928,-785.839150967746,-0.383892778692566,0,-1.30312045042626,-1.49270273889379,1,1
"81",81,1,1,7171.560583866,1015.70365030247,0.141629375980943,8494.7998046875,3114.69995117188,0,-1220.19994550421,3011.41515373461,1438.13300356944,0.477560525584106,6993.7998046875,1894.5,0,-4536.48749788988,4160.14543013139,-422.429353266976,-0.335931149603164,0,-0.405191540592128,-1.50643045422148,1,1
"82",82,1,1,6963.95452325994,1237.76488937178,0.177738795570474,8569.599609375,2126.19995117188,0,-179.199946916108,3833.16060014205,1917.75368105999,0.50030611318214,7263.2998046875,1947,0,-3984.00589054951,3130.7939231179,-679.98879168821,-0.322567317611666,0,-0.0467499188292469,-1.03935271858995,1,1
"83",83,1,1,6909.50910718513,1230.51023482855,0.178089386053338,8375.2001953125,2018.19995117188,0,-60.4999983001035,3891.07272431345,1952.99688444058,0.501917343316984,7252.39990234375,1957.69995117188,0,-3925.83533910948,3018.43638287169,-722.486649612032,-0.323827957263645,0,-0.0155484110903577,-1.00893394116713,1,1
"84",84,1,1,6907.26062381629,1230.77664429509,0.178185928014844,8430.5,2033,0,-83.800048550796,3877.30607466264,1939.71118097894,0.500272906917134,7234.60009765625,1949.19995117188,0,-3970.16473553766,3029.95454915365,-708.93453668385,-0.32208697890229,0,-0.0216129567635661,-1.02394927279067,1,1
"85",85,1,1,6841.47873757102,1223.26457303912,0.178801194882238,8413.900390625,1679.5,0,272.900026404067,3941.02427349668,1975.7796306544,0.50133657991946,7217.2001953125,1952.40002441406,0,-3928.52345606867,2900.45446407434,-752.515057615281,-0.322535385037222,0,0.0692459643649786,-0.996828028309269,0,1
"86",86,1,1,7020.80908203125,750.788550716762,0.106937611028093,8408.099609375,5477.7001953125,0,-3025.07273047778,3995.7363503196,2026.23762003478,0.507099929121378,7193.7998046875,1786.5,0,-4328.04123609006,3025.07273171165,-1275.44906931802,-0.400162318093284,0,-0.757075158433769,-1.08316486790823,1,1
